351969	电子信息
371825	仪电仪表
349737	通信
367249	外贸
349742	化工化纤
349808	交通工具
351144	机械
350903	交通工具
351278	电子信息
349753	电器
375271	化工化纤
351313	供水供气
351815	工程建筑
373491	化工化纤
351327	酿酒食品
369715	纺织服装
350358	商业连锁
349794	酿酒食品
349767	供水供气
351275	仪电仪表
349771	电子信息
351748	计算机
373156	造纸印刷
367011	化工化纤
371970	化工化纤
349785	供水供气
370466	机械
351741	商业连锁
372550	其他行业
349791	钢铁
350341	商业连锁
350342	电器
350343	机械
350745	旅游酒店
369481	交通工具
352426	医药
350168	电子信息
349802	供水供气
351984	计算机
350951	电器
350533	医药
370431	其他行业
365173	交通设施
352113	医药
371893	交通设施
349817	房地产
350510	房地产
349823	化工化纤
351791	电器
372694	电子信息
352293	券商
349723	运输物流
350936	计算机
349833	房地产
367849	电力
367855	有色金属
352041	化工化纤
371347	计算机
369292	造纸印刷
369291	造纸印刷
365852	医药
372319	农林牧渔
351552	仪电仪表
365201	外贸
367127	有色金属
371944	仪电仪表
367534	运输物流
349809	房地产
349860	供水供气
375024	电子信息
349784	酿酒食品
349781	电子信息
351124	计算机
374065	纺织服装
374109	化工化纤
351239	交通工具
374168	计算机
374178	教育传媒
374183	电子信息
349879	纺织服装
366366	建材
349882	化工化纤
351224	电子信息
370629	计算机
352084	交通工具
352040	电子信息
369205	医药
369212	化工化纤
350508	房地产
352208	交通工具
351220	纺织服装
375296	仪电仪表
375312	仪电仪表
349899	建材
370814	有色金属
373048	交通工具
351888	机械
372045	计算机
373034	机械
349911	有色金属
373238	医药
349917	有色金属
351515	机械
375693	商业连锁
369085	化工化纤
369110	医药
369112	电子信息
368743	交通工具
368746	电力
349929	电子信息
375612	化工化纤
369406	房地产
349935	有色金属
349939	化工化纤
349868	钢铁
349873	电子信息
351662	机械
370238	其他行业
352322	其他行业
351688	化工化纤
351105	化工化纤
374865	电力
375747	仪电仪表
372950	化工化纤
352085	医药
368335	医药
368304	通信
373070	煤炭石油
368179	商业连锁
369564	仪电仪表
352336	造纸印刷
374692	仪电仪表
368662	酿酒食品
368686	房地产
350896	计算机
349970	电子信息
367781	电器
349894	仪电仪表
373587	电子信息
367766	酿酒食品
375735	工程建筑
370179	建材
352345	工程建筑
351464	煤炭石油
373835	工程建筑
352221	工程建筑
352214	电器
370564	电子信息
350954	造纸印刷
350557	钢铁
350119	化工化纤
350945	电器
365664	建材
375645	医药
349998	建材
349999	电力
352269	农林牧渔
374348	计算机
350006	造纸印刷
350202	纺织服装
351198	建材
350833	酿酒食品
374228	机械
374270	工程建筑
372705	其他行业
372248	医药
350020	电器
350022	通信
350023	化工化纤
350025	医药
374862	机械
372498	电子信息
351982	工程建筑
351364	仪电仪表
350775	电力
349650	煤炭石油
349652	券商
350307	建材
370432	通信
351092	计算机
350042	煤炭石油
366589	工程建筑
352299	教育传媒
373418	商业连锁
350509	电力
375564	计算机
350865	交通设施
351171	通信
366234	交通设施
373915	电器
370195	外贸
351083	教育传媒
370218	计算机
350859	钢铁
371747	机械
350870	酿酒食品
350757	房地产
350766	化工化纤
371430	化工化纤
375092	机械
375108	工程建筑
374555	仪电仪表
374572	仪电仪表
349666	医药
369241	交通工具
350080	化工化纤
350081	旅游酒店
350836	房地产
351912	电子信息
351482	医药
350091	医药
369884	房地产
351131	造纸印刷
350522	商业连锁
369011	农林牧渔
